date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
2020-01-29,05:33:33am,Kapusta,Flatwater,10,0.4,1.3,0.3,Aquatic Veg,Yes,Yes,8.2,0.03,Mud/Organic,Fall Run Chinook,41-50mm,21,overhead
2020-01-29,05:36:46am,Kapusta,Riffle,10,0.6,4.2,2.8,Aquatic Veg,No,No,0,0.02,Mud/Organic,Fall Run Chinook,41-50mm,1,no overhead
2020-01-29,05:41:06am,Kapusta,Flatwater,10,0.8,6.6,0.4,Aquatic Veg,No,No,0,0.01,Mud/Organic,Spring Run Chinook,51-60mm,40,no overhead
2020-01-29,05:44:09am,Kapusta,Flatwater,10,0.3,1,2.3,Aquatic Veg,No,Yes,1.3,0.06,Mud/Organic,Fall Run Chinook,<41mm,9,no overhead
2020-01-29,05:46:54am,Kapusta,Flatwater,13,0.3,1,2.3,Aquatic Veg,No,Yes,1.3,0.06,Mud/Organic,Fall Run Chinook,41-50mm,5,no overhead
2020-01-29,05:48:18am,Kapusta,Flatwater,10,0.55,1.9,1,Aquatic Veg,No,No,0,0,Mud/Organic,Fall Run Chinook,<41mm,40,no overhead
2020-01-29,05:50:54am,Kapusta,Flatwater,10,0.55,1.9,1,Aquatic Veg,No,No,0,0,Mud/Organic,Fall Run Chinook,41-50mm,50,no overhead
2020-01-29,05:52:11am,Kapusta,Flatwater,10,1.4,9,0,"Branches, Small Woody Debris",Yes,No,0,0,Mud/Organic,Rainbow Trout/Steelhead,81-100mm,5,overhead
2020-01-29,05:56:42am,Kapusta,Flatwater,10,1.3,14.6,0,Aquatic Veg,No,No,0,0.01,Mud/Organic,Fall Run Chinook,<41mm,11,no overhead
2020-01-29,06:02:17am,Kapusta,Flatwater,10,1.4,14.6,0,Aquatic Veg,No,No,0,0.01,Mud/Organic,Fall Run Chinook,41-50mm,10,no overhead
2020-01-29,06:06:35am,Kapusta,Flatwater,10,0.8,5,0,Aquatic Veg,No,No,0,0.11,Mud/Organic,Spring Run Chinook,51-60mm,15,no overhead
2020-01-29,06:07:46am,Kapusta,Flatwater,10,0.4,2.4,0.1,Aquatic Veg,No,No,0,0.01,Mud/Organic,Fall Run Chinook,41-50mm,10,no overhead
2020-01-29,06:10:18am,Kapusta,Flatwater,10,0.4,2.4,0.1,Aquatic Veg,No,No,0,0.01,Mud/Organic,Spring Run Chinook,51-60mm,50,no overhead
2020-01-29,06:11:32am,Kapusta,Flatwater,10,0.8,1.8,0.3,Aquatic Veg,No,No,0,0.02,Mud/Organic,Fall Run Chinook,41-50mm,10,no overhead
2020-01-29,06:13:48am,Kapusta,Flatwater,10,0.4,2.3,0.5,"Branches, Small Woody Debris",Yes,No,0,0.06,Mud/Organic,Winter Run Chinook,61-80mm,10,overhead
2020-01-29,06:18:42am,Kapusta,Flatwater,10,0.4,2.9,0.5,"Branches, Small Woody Debris",Yes,No,0,0.06,Mud/Organic,Fall Run Chinook,41-50mm,10,overhead
2020-01-29,06:21:04am,Kapusta,Flatwater,10,0.4,2.9,0.5,"Branches, Small Woody Debris",Yes,Yes,0,0.06,Sand,Spring Run Chinook,51-60mm,50,overhead
2020-01-29,06:25:17am,Kapusta,Flatwater,10,0.9,4.2,0,Fine Woody Debris,Yes,Yes,2.7,0,Mud/Organic,Fall Run Chinook,41-50mm,40,overhead
2020-01-29,06:31:39am,Kapusta,Flatwater,10,0.9,2.3,1.3,Aquatic Veg,Yes,No,0,0,Mud/Organic,Fall Run Chinook,41-50mm,50,overhead
2020-01-29,06:36:17am,Kapusta,Flatwater,10,1,10.7,0,Fine Woody Debris,Yes,No,0,0.04,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,2,overhead
2020-01-29,06:42:07am,Kapusta,Flatwater,10,1,10.7,0,Fine Woody Debris,Yes,No,0,0.04,Mud/Organic,Spring Run Chinook,51-60mm,8,overhead
2020-01-29,06:43:46am,Kapusta,Flatwater,10,0.8,2.6,0.6,Fine Woody Debris,Yes,No,0,0.01,Mud/Organic,Fall Run Chinook,41-50mm,15,overhead
2020-01-29,06:47:06am,Kapusta,Flatwater,10,0.8,2.6,0.6,Fine Woody Debris,Yes,No,0,0.01,Mud/Organic,Spring Run Chinook,51-60mm,24,overhead
2020-01-29,06:48:52am,Kapusta,Flatwater,10,0.8,2.6,0.6,Fine Woody Debris,Yes,No,0,0,Mud/Organic,Winter Run Chinook,61-80mm,1,overhead
2020-01-29,06:53:27am,Kapusta,Flatwater,10,1.37,4.2,0,Aquatic Veg,No,Yes,2,0.02,Mud/Organic,Fall Run Chinook,41-50mm,30,no overhead
2020-01-29,06:56:13am,Kapusta,Flatwater,10,0.7,2.2,0,Fine Woody Debris,Yes,Yes,7.4,0.2,Mud/Organic,Fall Run Chinook,41-50mm,40,overhead
2020-01-29,06:59:46am,Kapusta,Flatwater,10,0.7,2.2,0,Fine Woody Debris,Yes,Yes,7.4,0.2,Mud/Organic,Spring Run Chinook,51-60mm,60,overhead
2020-01-29,07:02:47am,Kapusta,Flatwater,10,0.7,1.9,0,"Branches, Small Woody Debris",No,Yes,3.8,0,Mud/Organic,Fall Run Chinook,41-50mm,8,no overhead
2020-01-29,07:05:41am,Kapusta,Flatwater,10,0.6,1.9,0.9,Aquatic Veg,No,No,0,0.01,Mud/Organic,Fall Run Chinook,41-50mm,30,no overhead
2020-01-29,07:09:07am,Kapusta,Flatwater,10,0.3,1.7,1.3,Fine Woody Debris,No,Yes,1.9,0.07,Gravel,Fall Run Chinook,<41mm,4,no overhead
2020-01-29,07:12:32am,Kapusta,Flatwater,10,0.6,1.2,1.2,Aquatic Veg,No,Yes,3,0.02,Mud/Organic,Fall Run Chinook,41-50mm,25,no overhead
2020-01-29,07:14:59am,Kapusta,Pool,10,0.5,3.8,0.6,Aquatic Veg,No,No,0,0.54,Bedrock,Fall Run Chinook,41-50mm,8,no overhead
2020-01-29,07:17:15am,Kapusta,Pool,10,0.5,0,0,"Branches, Small Woody Debris",Yes,No,0,0.03,Bedrock,Fall Run Chinook,41-50mm,10,overhead
2020-01-29,07:23:54am,Kapusta,Pool,10,0.2,1,1,Aquatic Veg,Yes,No,NA,0.15,Bedrock,Fall Run Chinook,41-50mm,20,overhead
2020-01-29,07:32:50am,Kapusta,Pool,10,0.2,0.9,0,Aquatic Veg,No,Yes,1.2,0.14,Bedrock,Fall Run Chinook,41-50mm,9,no overhead
2020-01-29,07:36:39am,Kapusta,Pool,10,2.7,8.1,0,Fine Woody Debris,No,NA,0,0.47,Cobble,Winter Run Chinook,61-80mm,1,no overhead
2020-01-29,07:44:04am,Kapusta,Pool,10,2.1,5.1,5.1,Boulder,No,Yes,0.5,0.38,Cobble,Winter Run Chinook,61-80mm,3,no overhead
2020-01-29,07:47:52am,Kapusta,Pool,10,2.8,7.1,0.1,Boulder,NA,Yes,0.3,1.28,Gravel,Rainbow Trout/Steelhead,61-80mm,1,NA
2020-01-29,07:50:00am,Kapusta,Pool,10,2.5,6.8,1.7,Fine Woody Debris,No,Yes,0.2,0.43,Gravel,Winter Run Chinook,101-120mm,2,no overhead
2020-01-29,07:52:22am,Kapusta,Pool,10,2.5,6.8,1.7,Fine Woody Debris,No,Yes,0.2,0.43,Gravel,Winter Run Chinook,81-100mm,2,no overhead
2020-01-29,07:53:50am,Kapusta,Riffle,10,1.1,0.5,1.1,Boulder,No,Yes,0.1,0.08,Gravel,Spring Run Chinook,51-60mm,2,no overhead
2020-01-29,07:56:31am,Kapusta,Riffle,10,1.4,2.8,2.8,Boulder,No,Yes,0.1,1.85,Gravel,Late Fall Run Run Chinook,141-160mm,5,no overhead
2020-01-29,07:58:45am,Kapusta,Riffle,10,1.4,2.8,2.8,Boulder,No,Yes,0.1,1.85,Gravel,Winter Run Chinook,101-120mm,25,no overhead
2020-01-29,08:00:28am,Kapusta,Riffle,10,0.9,0.8,0.8,Boulder,No,Yes,0.7,0.18,Gravel,Spring Run Chinook,51-60mm,2,no overhead
2020-01-29,08:02:18am,Kapusta,Riffle,10,0.6,0.3,0.3,Boulder,No,Yes,1.3,1.33,Gravel,Fall Run Chinook,<41mm,1,no overhead
2020-01-29,08:05:35am,Kapusta,Pool,10,0.7,0.4,0.9,Aquatic Veg,No,No,0,0.04,Bedrock,Fall Run Chinook,51-60mm,4,no overhead
2020-01-29,08:07:40am,Kapusta,Pool,10,0.7,0.4,0.9,Aquatic Veg,No,No,0,0.04,Bedrock,Spring Run Chinook,51-60mm,6,no overhead
2020-01-29,08:09:32am,Kapusta,Pool,10,0.6,1.6,0.5,Aquatic Veg,No,Yes,2.1,0.31,Bedrock,Fall Run Chinook,41-50mm,5,no overhead
2020-01-29,08:11:38am,Kapusta,Pool,10,0.6,1,0,Fine Woody Debris,No,No,0,0.01,Bedrock,Fall Run Chinook,41-50mm,25,no overhead
2020-01-29,08:13:41am,Kapusta,Pool,10,0.5,1.4,0,Fine Woody Debris,No,Yes,1,0.12,Bedrock,Fall Run Chinook,41-50mm,15,no overhead
2020-09-25,03:28:58am,Kapusta,Flatwater,9,0.5,1,0,Fine Woody Debris,Yes,Yes,2,0.12,Sand,Winter Run Chinook,51-60mm,8,overhead
2020-03-02,12:50:29pm,Kapusta1A,Flatwater,8,1.3,3.6,0,"Branches, Small Woody Debris",No,Yes,0.2,0,Gravel,Spring Run Chinook,61-80mm,1,NA
2020-03-02,12:54:28pm,Kapusta1A,Flatwater,8,0.8,1.6,0.3,Aquatic Veg,No,Yes,0.3,0.1,Gravel,Spring Run Chinook,61-80mm,3,NA
2020-03-02,12:56:39pm,Kapusta1A,Flatwater,8,0.8,1.6,0.3,"Branches, Small Woody Debris",No,Yes,0.3,0.1,Gravel,Fall Run Chinook,41-50mm,12,NA
2020-03-02,12:58:24pm,Kapusta1A,Flatwater,8,0.9,0.9,0,Aquatic Veg,No,Yes,0.1,0,Gravel,Spring Run Chinook,61-80mm,1,NA
2020-03-02,01:00:11pm,Kapusta1A,Flatwater,8,2,8.2,0,Cobble,No,Yes,0,0.7,Cobble,Spring Run Chinook,61-80mm,1,NA
2020-03-02,01:03:45pm,Kapusta1A,Flatwater,8,0.7,1.7,0.2,Aquatic Veg,Yes,Yes,0.7,0.3,Gravel,Fall Run Chinook,41-50mm,1,NA
2020-03-02,01:05:34pm,Kapusta1A,Flatwater,8,0.7,1.7,0.2,Aquatic Veg,Yes,No,0.7,0.3,Gravel,Fall Run Chinook,51-60mm,1,NA
2020-03-02,01:06:42pm,Kapusta1A,Flatwater,8,0.8,0.9,0,Fine Woody Debris,Yes,Yes,1.4,0.1,Gravel,Fall Run Chinook,51-60mm,2,NA
2020-03-02,01:10:07pm,Kapusta1A,Flatwater,8,0.8,0.9,0,Fine Woody Debris,Yes,Yes,1.4,0.1,Gravel,Spring Run Chinook,61-80mm,8,NA
2020-03-02,01:12:18pm,Kapusta1A,Flatwater,8,1,2.2,0.5,"Branches, Small Woody Debris",Yes,Yes,0.2,0.1,Mud/Organic,Spring Run Chinook,61-80mm,7,NA
2020-03-02,01:13:58pm,Kapusta1A,Flatwater,8,1,2.2,0.5,"Branches, Small Woody Debris",Yes,Yes,0.2,0.1,Gravel,Fall Run Chinook,51-60mm,3,NA
2020-03-02,01:22:48pm,Kapusta1A,Pool,8,1,0.1,0.1,Boulder,No,Yes,3.7,0,Bedrock,Fall Run Chinook,41-50mm,1,NA
2020-04-09,10:56:18am,Kapusta1A,Flatwater,6,0.6,3,0,Cobble,No,Yes,0,0.07,Cobble,Late Fall Run Run Chinook,<41mm,1,NA
2020-04-09,11:03:41am,Kapusta1A,Flatwater,6,0.5,0.7,0,Fine Woody Debris,Yes,Yes,0.5,0.01,Sand,Fall Run Chinook,61-80mm,4,NA
2020-04-09,11:10:00am,Kapusta1A,Flatwater,6,0.5,3,0.2,Fine Woody Debris,Yes,Yes,0.1,0.12,Gravel,Spring Run Chinook,81-100mm,3,NA
2020-04-09,11:11:38am,Kapusta1A,Flatwater,6,0.5,1,0.2,Fine Woody Debris,Yes,Yes,0.1,0.12,Gravel,Fall Run Chinook,61-80mm,10,NA
2020-04-09,11:16:42am,Kapusta1A,Flatwater,6,0.6,1.7,0.1,"Branches, Small Woody Debris",Yes,No,2.2,0.01,Sand,Fall Run Chinook,41-50mm,1,NA
2020-04-09,11:29:03am,Kapusta1A,Pool,6,1.2,4.3,0,Fine Woody Debris,Yes,No,3.2,0.29,Sand,Spring Run Chinook,81-100mm,4,NA
2020-04-09,11:34:49am,Kapusta1A,Pool,6,1.2,4.3,0,Fine Woody Debris,Yes,No,2.3,0.29,Sand,Fall Run Chinook,61-80mm,15,NA
2020-04-09,11:36:27am,Kapusta1A,Pool,6,1.2,4.3,0,Fine Woody Debris,Yes,No,2.3,0.29,Sand,Fall Run Chinook,51-60mm,20,NA
2020-04-09,11:44:23am,Kapusta1A,Pool,6,0.6,0.9,1.3,Large Woody Debris,No,No,0,0.03,Mud/Organic,Late Fall Run Run Chinook,<41mm,1,NA
2020-04-09,11:47:14am,Kapusta1A,Pool,6,0.6,0.9,1.3,Large Woody Debris,No,No,0,0.03,Mud/Organic,Fall Run Chinook,41-50mm,8,NA
2020-04-09,11:53:44am,Kapusta1A,Pool,6,0.9,2.9,0,"Branches, Small Woody Debris",Yes,Yes,1,0.12,Mud/Organic,Fall Run Chinook,41-50mm,3,NA
2020-04-09,12:00:56pm,Kapusta1A,Pool,6,1.1,6.9,0.1,Aquatic Veg,No,No,0,0,Mud/Organic,Fall Run Chinook,41-50mm,10,NA
2020-04-09,12:04:21pm,Kapusta1A,Pool,6,1.1,6.9,0.1,Aquatic Veg,No,No,0,0,Mud/Organic,Fall Run Chinook,51-60mm,15,NA
2020-04-09,12:05:30pm,Kapusta1A,Pool,6,1.1,6.9,0.1,Aquatic Veg,No,No,0,0,Mud/Organic,Fall Run Chinook,61-80mm,6,NA
2020-04-09,12:06:36pm,Kapusta1A,Pool,6,1.1,6.9,0.1,Aquatic Veg,No,No,0,0,Mud/Organic,Spring Run Chinook,81-100mm,10,NA
2020-04-09,12:07:54pm,Kapusta1A,Pool,6,1.1,6.9,0.1,Aquatic Veg,No,No,0,0,Mud/Organic,Late Fall Run Run Chinook,141-160mm,1,NA
2020-04-09,12:10:57pm,Kapusta1A,Pool,6,1.3,9.1,0,Aquatic Veg,No,No,0,0.06,Mud/Organic,Fall Run Chinook,41-50mm,4,NA
2020-04-09,12:17:13pm,Kapusta1A,Pool,6,0.6,2.2,0.2,"Branches, Small Woody Debris",Yes,No,0,0.03,Mud/Organic,Fall Run Chinook,51-60mm,8,NA
2020-04-09,12:19:40pm,Kapusta1A,Pool,6,0.6,2.2,0.2,"Branches, Small Woody Debris",Yes,No,0,0.03,Mud/Organic,Fall Run Chinook,51-60mm,4,NA
2020-04-09,12:22:57pm,Kapusta1A,Pool,6,0.9,1.8,0.4,"Branches, Small Woody Debris",Yes,Yes,1.2,0.06,Mud/Organic,Late Fall Run Run Chinook,<41mm,1,NA
2020-04-09,12:25:39pm,Kapusta1A,Pool,0,0.9,1.8,0.4,"Branches, Small Woody Debris",Yes,Yes,1.2,0.06,Mud/Organic,Fall Run Chinook,41-50mm,11,NA
2020-04-09,12:27:00pm,Kapusta1A,Pool,6,0.9,3.1,0.7,Large Woody Debris,Yes,No,0,0,Mud/Organic,Late Fall Run Run Chinook,<41mm,4,NA
2020-04-09,12:35:47pm,Kapusta1A,Riffle,6,1.45,2,0,Cobble,No,Yes,0,1.94,Cobble,Rainbow Trout/Steelhead,121-140mm,1,NA
2020-04-09,12:38:55pm,Kapusta1A,Riffle,6,0.4,1.5,0.6,Aquatic Veg,No,Yes,0.8,0.14,Cobble,Rainbow Trout/Steelhead,41-50mm,2,NA
2018-04-23,NA,Lake California,Flatwater,8,2.04,7.400000095367432,1.4800000190734863,"Branches, Small Woody Debris",NA,No,0,0.22,Sand,Winter Run Chinook,81-100mm,38,NA
2018-04-23,NA,Lake California,Flatwater,8,1.4,6.639999866485596,0.5600000023841858,"Branches, Small Woody Debris",NA,No,0,0.27,Sand,Winter Run Chinook,81-100mm,4,NA
2018-04-23,NA,Lake California,Flatwater,8,1.6,6.159999847412109,1,Fine Woody Debris,NA,No,0,0.37,Sand,Fall Run Chinook,61-80mm,1,NA
2018-04-23,NA,Lake California,Flatwater,8,1.6,6.159999847412109,1,Fine Woody Debris,NA,No,0,0.37,Sand,Winter Run Chinook,81-100mm,20,NA
2018-04-23,NA,Lake California,Pool,8,3.4,8,1.2400000095367432,"Branches, Small Woody Debris",NA,No,0,0.46,Sand,Winter Run Chinook,101-120mm,1,NA
2018-04-23,NA,Lake California,Flatwater,8,1.58,4.840000152587891,0.25,"Branches, Small Woody Debris",NA,No,0,0.55,Sand,Rainbow Trout/Steelhead,141-160mm,1,NA
2018-04-23,NA,Lake California,Flatwater,8,1.58,4.840000152587891,0.25,"Branches, Small Woody Debris",NA,No,0,0.55,Sand,Fall Run Chinook,51-60mm,3,NA
2018-04-23,NA,Lake California,Flatwater,8,1.58,4.840000152587891,0.25,"Branches, Small Woody Debris",NA,No,0,0.55,Sand,Winter Run Chinook,81-100mm,3,NA
2018-04-23,NA,Lake California,Flatwater,8,1.5,4.900000095367432,0.800000011920929,"Branches, Small Woody Debris",NA,No,0,0.6,Sand,Fall Run Chinook,51-60mm,4,NA
2018-04-23,NA,Lake California,Flatwater,8,1.5,4.900000095367432,0.800000011920929,"Branches, Small Woody Debris",NA,No,0,0.6,Sand,Winter Run Chinook,81-100mm,6,NA
2018-04-23,NA,Lake California,Flatwater,8,1,7.099999904632568,3.5,"Branches, Small Woody Debris",NA,No,0,0.67,Gravel,Fall Run Chinook,61-80mm,2,NA
2018-04-23,NA,Lake California,Flatwater,8,1.52,3.4000000953674316,0.3199999928474426,"Branches, Small Woody Debris",NA,No,0,0.81,Gravel,Fall Run Chinook,51-60mm,1,NA
2018-04-23,NA,Lake California,Flatwater,8,2.2,4.559999942779541,0.800000011920929,Large Woody Debris,NA,No,0,0.85,Sand,Winter Run Chinook,81-100mm,4,NA
2018-04-23,NA,Lake California,Pool,8,3.16,8.800000190734863,1.159999966621399,"Branches, Small Woody Debris",NA,No,0,1.18,Gravel,Winter Run Chinook,81-100mm,1,NA
2018-04-23,NA,Lake California,Pool,8,1.7,29,4.639999866485596,"Branches, Small Woody Debris",NA,No,0,1.58,Gravel,Winter Run Chinook,101-120mm,1,NA
2018-04-23,NA,Lake California,Flatwater,8,0.8,3.4000000953674316,0.7200000286102295,"Branches, Small Woody Debris",NA,No,0,1.61,Gravel,Fall Run Chinook,61-80mm,1,NA
2018-04-23,NA,Lake California,Pool,8,4.66,18.65999984741211,1.3200000524520874,"Branches, Small Woody Debris",NA,Yes,6.8,1.79,Gravel,Rainbow Trout/Steelhead,>200mm,1,NA
2018-04-23,NA,Lake California,Flatwater,8,1.08,5.159999847412109,0.20000000298023224,Large Woody Debris,NA,No,0,1.87,Gravel,Fall Run Chinook,61-80mm,1,NA
2018-04-24,NA,Lake California,Riffle,8,1.58,4,0,Fine Woody Debris,NA,No,0,0.35,Sand,Fall Run Chinook,61-80mm,5,all adipose fin clipped
2018-04-24,NA,Lake California,Riffle,8,0.58,3,1.5800000429153442,"Branches, Small Woody Debris",NA,Yes,0,2.06,Gravel,Rainbow Trout/Steelhead,<41mm,1,NA
2018-05-22,NA,Lake California,Flatwater,10,2.92,4,4,"Branches, Small Woody Debris",NA,No,0,0.28,Sand,Fall Run Chinook,101-120mm,4,NA
2018-05-22,NA,Lake California,Flatwater,10,3.16,13.420000076293945,1.5,"Branches, Small Woody Debris",NA,No,0,0.91,Sand,Fall Run Chinook,101-120mm,8,NA
2018-05-22,NA,Lake California,Flatwater,10,3.16,13.420000076293945,1.5,"Branches, Small Woody Debris",NA,No,0,0.91,Sand,Late Fall Run Run Chinook,61-80mm,1,NA
2018-05-22,NA,Lake California,Flatwater,10,1.46,11,9,"Branches, Small Woody Debris",NA,No,0,0.95,Gravel,Rainbow Trout/Steelhead,81-100mm,1,NA
2018-05-22,NA,Lake California,Flatwater,10,3.12,3.9200000762939453,0,"Branches, Small Woody Debris",NA,No,0,0.98,Sand,Fall Run Chinook,81-100mm,1,NA
2018-05-22,NA,Lake California,Flatwater,10,2,14,0,Overhead cover,NA,No,0,1.11,Sand,Fall Run Chinook,101-120mm,7,NA
2018-05-22,NA,Lake California,Flatwater,10,2.36,10.920000076293945,2.5,"Branches, Small Woody Debris",NA,No,0,1.23,Sand,Rainbow Trout/Steelhead,81-100mm,1,NA
2018-05-22,NA,Lake California,Pool,10,3.75,19.25,2,Large Woody Debris,NA,No,0,1.31,Sand,Rainbow Trout/Steelhead,>200mm,1,NA
2018-05-22,NA,Lake California,Riffle,10,2.08,4.420000076293945,0,"Branches, Small Woody Debris",NA,No,0,1.84,Sand,Fall Run Chinook,81-100mm,1,NA
2018-11-21,11:00:21am,Lake California,Riffle,7,1.33,17,0.5,Aquatic Veg,NA,No,0,0,Gravel,Winter Run Chinook,51-60mm,2,NA
2018-11-21,11:04:38am,Lake California,Riffle,7,2.1,14,7.5,Aquatic Veg,NA,No,0,0,Sand,Winter Run Chinook,51-60mm,1,NA
2018-11-21,12:27:03pm,Lake California,Riffle,7,1.5,2.3299999237060547,0,Large Woody Debris,NA,No,0,0,Sand,Winter Run Chinook,51-60mm,2,NA
2018-11-21,12:38:20pm,Lake California,Riffle,7,0.92,5.099999904632568,0,Fine Woody Debris,NA,No,0,0,Sand,Winter Run Chinook,51-60mm,10,NA
2018-11-21,10:30:54am,Lake California,Riffle,7,1.84,5.5,1,"Branches, Small Woody Debris",NA,No,0,0,Sand,Winter Run Chinook,61-80mm,16,NA
2018-11-21,10:36:51am,Lake California,Riffle,7,1.5,3.6600000858306885,0,Aquatic Veg,NA,No,0,0,Sand,Winter Run Chinook,61-80mm,1,NA
2018-11-21,12:35:50pm,Lake California,Riffle,7,1.72,4.199999809265137,0,Large Woody Debris,NA,No,0,0,Sand,Winter Run Chinook,61-80mm,23,NA
2018-11-21,12:40:55pm,Lake California,Riffle,7,0.92,5.099999904632568,0,Fine Woody Debris,NA,No,0,0,Sand,Winter Run Chinook,61-80mm,6,NA
2018-11-21,12:32:20pm,Lake California,Riffle,7,1.33,2.200000047683716,0,Large Woody Debris,NA,No,0,0.2,Gravel,Winter Run Chinook,51-60mm,2,NA
2018-11-21,12:01:13pm,Lake California,Riffle,7,2.5,18,3,Cobble,NA,Yes,3,0.4,Gravel,Rainbow Trout/Steelhead,101-120mm,2,NA
2018-11-21,12:03:55pm,Lake California,Riffle,7,2.5,18,3,Cobble,NA,Yes,3,0.4,Gravel,Winter Run Chinook,41-50mm,3,NA
2018-11-21,12:05:35pm,Lake California,Riffle,7,2.5,18,3,Cobble,NA,Yes,3,0.4,Gravel,Winter Run Chinook,61-80mm,9,NA
2018-11-21,12:06:46pm,Lake California,Riffle,7,2.5,18,3,Cobble,NA,Yes,3,0.4,Gravel,Late Fall Run Run Chinook,81-100mm,2,NA
2018-11-21,11:44:33am,Lake California,Pool,7,1.9,15,0,Overhead cover,NA,No,0,0.9,Gravel,Winter Run Chinook,61-80mm,1,NA
2018-11-21,11:40:41am,Lake California,Riffle,7,2,7.699999809265137,4.5,Fine Woody Debris,NA,No,0,1,Gravel,Winter Run Chinook,41-50mm,1,NA
2018-11-21,11:37:27am,Lake California,Riffle,7,2,7.699999809265137,4.5,Fine Woody Debris,NA,No,0,1,Gravel,Winter Run Chinook,61-80mm,1,NA
2018-11-21,11:09:40am,Lake California,Riffle,7,1.1,23,0,Cobble,NA,Yes,0,1.4,Cobble,Winter Run Chinook,51-60mm,1,NA
2019-08-07,05:38:04am,Lake California,Riffle,10,1.25,75,0,Fine Woody Debris,No,Yes,0,0.1,Cobble,Late Fall Run Run Chinook,51-60mm,1,no overhead
2019-08-07,05:45:27am,Lake California,Riffle,1,0.6,1.2,0,Aquatic Veg,Yes,Yes,4,0.1,Sand,Rainbow Trout/Steelhead,<41mm,6,overhead
2019-08-07,05:48:28am,Lake California,Riffle,24,0.7,2.5,0,Aquatic Veg,Yes,No,0,0,Sand,Rainbow Trout/Steelhead,<41mm,2,overhead
2019-08-08,11:11:57am,Lake California,Pool,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2019-08-08,11:12:39am,Lake California,Flatwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2019-10-10,03:56:36am,Lake California,Riffle,10,1.4,19.3,4.2,"Branches, Small Woody Debris",No,Yes,7,0.05,Sand,Winter Run Chinook,51-60mm,70,no overhead
2019-10-10,04:10:20am,Lake California,Riffle,10,1.4,19.3,4.2,"Branches, Small Woody Debris",No,Yes,7,0.05,Sand,Rainbow Trout/Steelhead,51-60mm,30,no overhead
2019-10-10,04:14:16am,Lake California,Riffle,10,0.9,8.1,0,Aquatic Veg,No,No,0,0,Mud/Organic,Winter Run Chinook,51-60mm,65,no overhead
2019-10-10,04:19:24am,Lake California,Riffle,10,0.9,8.1,0,Aquatic Veg,No,No,0,0,Mud/Organic,Winter Run Chinook,41-50mm,30,no overhead
2019-10-10,04:21:19am,Lake California,Riffle,10,1.95,14,0.3,"Branches, Small Woody Debris",No,No,0,0.18,Mud/Organic,Late Fall Run Run Chinook,61-80mm,1,no overhead
2019-10-10,04:26:08am,Lake California,Riffle,10,1.95,14,0.3,"Branches, Small Woody Debris",No,No,0,0.18,Mud/Organic,Late Fall Run Run Chinook,81-100mm,1,no overhead
2019-10-10,04:27:54am,Lake California,Riffle,10,1,8.1,0.1,"Branches, Small Woody Debris",Yes,No,0,0.35,Mud/Organic,Winter Run Chinook,41-50mm,15,overhead
2019-10-10,04:31:16am,Lake California,Riffle,10,1,8.1,0.1,"Branches, Small Woody Debris",Yes,No,0,0.35,Mud/Organic,Winter Run Chinook,51-60mm,15,overhead
2019-10-10,04:32:54am,Lake California,Riffle,10,1,8.1,0.1,"Branches, Small Woody Debris",Yes,No,0,0.35,Mud/Organic,Late Fall Run Run Chinook,61-80mm,3,overhead
2019-10-10,04:34:24am,Lake California,Riffle,10,1,8.1,0.1,"Branches, Small Woody Debris",Yes,No,0,0.35,Mud/Organic,Late Fall Run Run Chinook,81-100mm,1,overhead
2019-10-10,04:35:46am,Lake California,Riffle,10,1.7,15.4,0.3,"Branches, Small Woody Debris",no,Yes,8.3,0.03,Sand,Winter Run Chinook,61-80mm,10,no overhead
2019-10-10,04:40:23am,Lake California,Riffle,10,1.7,15.4,0.3,"Branches, Small Woody Debris",no,Yes,8.3,0.03,Sand,Late Fall Run Run Chinook,61-80mm,7,no overhead
2019-10-10,04:43:12am,Lake California,Riffle,10,1.7,15.4,0.3,"Branches, Small Woody Debris",no,Yes,8.3,0.03,Sand,Late Fall Run Run Chinook,81-100mm,1,no overhead
2019-10-10,04:45:13am,Lake California,Riffle,10,1.3,14.2,1.7,"Branches, Small Woody Debris",no,Yes,6.2,0.43,Gravel,Late Fall Run Run Chinook,81-100mm,10,no overhead
2019-10-10,04:49:39am,Lake California,Riffle,10,1.6,13.3,1.4,"Branches, Small Woody Debris",no,Yes,4.8,1.63,Gravel,Late Fall Run Run Chinook,101-120mm,1,no overhead
2019-10-10,04:54:51am,Lake California,Riffle,10,1,2.7,0.2,Fine Woody Debris,no,Yes,5,0.31,Sand,Winter Run Chinook,41-50mm,10,no overhead
2019-10-10,04:58:43am,Lake California,Riffle,10,1,2.7,0.2,Fine Woody Debris,no,Yes,5,0.31,Sand,Winter Run Chinook,51-60mm,20,no overhead
2019-10-10,05:00:10am,Lake California,Riffle,10,1,2.7,0.2,Fine Woody Debris,no,Yes,5,0.31,Sand,Late Fall Run Run Chinook,61-80mm,4,no overhead
